,type,gene,strand,start,end,gene gc%,locus_tag
7179,CDS,['cotNH'],-1,3316329,3317349,44.6078431372549,BSU_32270
7180,gene,['yutG'],1,3317501,3318002,44.510978043912175,BSU_32280
7181,CDS,['yutG'],1,3317501,3318002,44.510978043912175,BSU_32280
7182,gene,['nucF'],-1,3318028,3318799,48.249027237354085,BSU_32290
7183,CDS,['nucF'],-1,3318028,3318799,48.249027237354085,BSU_32290
7185,CDS,['yutE'],-1,3318827,3319262,45.28735632183908,BSU_32300
7184,gene,['yutE'],-1,3318827,3319262,45.28735632183908,BSU_32300
7186,gene,['yutD'],-1,3319285,3319561,38.04347826086957,BSU_32310
7187,CDS,['yutD'],-1,3319285,3319561,38.04347826086957,BSU_32310
7188,gene,['yutC'],1,3319675,3320308,47.077409162717224,BSU_32320
7189,CDS,['yutC'],1,3319675,3320308,47.077409162717224,BSU_32320
7190,gene,['lipA'],-1,3320323,3321220,46.711259754738016,BSU_32330
7191,CDS,['lipA'],-1,3320323,3321220,46.711259754738016,BSU_32330
7193,CDS,['lytH'],1,3321454,3322435,48.725790010193684,BSU_32340
7192,gene,['lytH'],1,3321454,3322435,48.725790010193684,BSU_32340
7194,gene,['fisB'],-1,3322462,3323227,44.18300653594771,BSU_32350
7195,CDS,['fisB'],-1,3322462,3323227,44.18300653594771,BSU_32350
7196,gene,['yunC'],-1,3323299,3323605,49.673202614379086,BSU_32360
7197,CDS,['yunC'],-1,3323299,3323605,49.673202614379086,BSU_32360
7198,gene,['yunD'],-1,3323669,3325058,47.44420446364291,BSU_32370
7199,CDS,['yunD'],-1,3323669,3325058,47.44420446364291,BSU_32370
7200,gene,['yunE'],-1,3325077,3325899,46.59367396593674,BSU_32380
7201,CDS,['yunE'],-1,3325077,3325899,46.59367396593674,BSU_32380
7202,gene,['yunF'],-1,3325916,3326765,48.99882214369847,BSU_32390
7203,CDS,['yunF'],-1,3325916,3326765,48.99882214369847,BSU_32390
7204,gene,['yunG'],-1,3326802,3327150,46.264367816091955,BSU_32400
7205,CDS,['yunG'],-1,3326802,3327150,46.264367816091955,BSU_32400
7206,gene,['pucH'],-1,3327246,3328587,51.23042505592841,BSU_32410
7207,CDS,['pucH'],-1,3327246,3328587,51.23042505592841,BSU_32410
7209,CDS,['pucR'],1,3328761,3330357,46.616541353383454,BSU_32420
7208,gene,['pucR'],1,3328761,3330357,46.616541353383454,BSU_32420
7210,gene,['pucJ'],1,3330501,3331851,50.51851851851852,BSU_32430
7211,CDS,['pucJ'],1,3330501,3331851,50.51851851851852,BSU_32430
7212,gene,['pucK'],1,3331856,3333149,51.508120649651964,BSU_32440
7213,CDS,['pucK'],1,3331856,3333149,51.508120649651964,BSU_32440
7214,gene,['pucL'],1,3333161,3334646,47.946127946127945,BSU_32450
7215,CDS,['pucL'],1,3333161,3334646,47.946127946127945,BSU_32450
7217,CDS,['pucM'],1,3334645,3334990,46.3768115942029,BSU_32460
7216,gene,['pucM'],1,3334645,3334990,46.3768115942029,BSU_32460
7218,gene,['yuzJ'],1,3335413,3335545,40.15151515151515,BSU_32469
7219,gene,['auzJ'],-1,3335413,3335545,40.15151515151515,BSU_ncRNA_2
7220,ncRNA,['auzJ'],-1,3335413,3335545,40.15151515151515,BSU_ncRNA_2
7221,CDS,['yuzJ'],1,3335413,3335545,40.15151515151515,BSU_32469
7222,gene,['pucE'],-1,3335750,3336272,52.29885057471264,BSU_32470
7223,CDS,['pucE'],-1,3335750,3336272,52.29885057471264,BSU_32470
7224,gene,['pucD'],-1,3336262,3338500,51.29579982126899,BSU_32480
7225,CDS,['pucD'],-1,3336262,3338500,51.29579982126899,BSU_32480
7227,CDS,['pucC'],-1,3338500,3339334,52.757793764988016,BSU_32490
7226,gene,['pucC'],-1,3338500,3339334,52.757793764988016,BSU_32490
7229,CDS,['pucB'],-1,3339330,3339948,52.9126213592233,BSU_32500
7228,gene,['pucB'],-1,3339330,3339948,52.9126213592233,BSU_32500
7230,gene,['pucA'],-1,3339944,3340937,48.539778449144,BSU_32510
7231,CDS,['pucA'],-1,3339944,3340937,48.539778449144,BSU_32510
7232,gene,['pucG'],-1,3341165,3342416,52.1982414068745,BSU_32520
7233,CDS,['pucG'],-1,3341165,3342416,52.1982414068745,BSU_32520
7234,gene,['pucF'],-1,3342432,3343671,51.008878127522195,BSU_32530
7235,CDS,['pucF'],-1,3342432,3343671,51.008878127522195,BSU_32530
7236,gene,,1,3343893,3344031,45.65217391304348,BSU_32539
7237,CDS,,1,3343893,3344031,45.65217391304348,BSU_32539
7238,gene,['bsnA'],1,3344112,3344979,49.82698961937716,BSU_32540
7239,CDS,['bsnA'],1,3344112,3344979,49.82698961937716,BSU_32540
7240,gene,['frlP'],-1,3345012,3346116,47.46376811594203,BSU_32550
7241,CDS,['frlP'],-1,3345012,3346116,47.46376811594203,BSU_32550
7242,gene,['frlR'],1,3346297,3347026,43.34705075445816,BSU_32560
7243,CDS,['frlR'],1,3346297,3347026,43.34705075445816,BSU_32560
7244,gene,['frlD'],-1,3347050,3347905,49.590643274853804,BSU_32570
7245,CDS,['frlD'],-1,3347050,3347905,49.590643274853804,BSU_32570
7247,CDS,['frlM'],-1,3347918,3348821,45.51495016611295,BSU_32580
7246,gene,['frlM'],-1,3347918,3348821,45.51495016611295,BSU_32580
7248,gene,['frlN'],-1,3348824,3349703,44.254835039817976,BSU_32590
7249,CDS,['frlN'],-1,3348824,3349703,44.254835039817976,BSU_32590
7250,gene,['frlO'],-1,3349760,3351029,43.8140267927502,BSU_32600
7251,CDS,['frlO'],-1,3349760,3351029,43.8140267927502,BSU_32600
7252,gene,['frlB'],-1,3351109,3352096,44.17426545086119,BSU_32610
7253,CDS,['frlB'],-1,3351109,3352096,44.17426545086119,BSU_32610
7255,CDS,['yurQ'],-1,3352311,3352686,37.6,BSU_32620
7254,gene,['yurQ'],-1,3352311,3352686,37.6,BSU_32620
7256,gene,['dadA'],-1,3352788,3353907,52.36818588025023,BSU_32630
7257,CDS,['dadA'],-1,3352788,3353907,52.36818588025023,BSU_32630
7258,gene,['sspG'],1,3354065,3354212,48.29931972789115,BSU_32640
7259,CDS,['sspG'],1,3354065,3354212,48.29931972789115,BSU_32640
7260,gene,['yurS'],1,3354211,3354487,37.31884057971014,BSU_32650
7261,CDS,['yurS'],1,3354211,3354487,37.31884057971014,BSU_32650
7263,CDS,['glxB'],-1,3354550,3354934,41.92708333333333,BSU_32660
7262,gene,['glxB'],-1,3354550,3354934,41.92708333333333,BSU_32660
7265,CDS,['yuzN'],-1,3355044,3355323,40.50179211469534,BSU_32669
7264,gene,['yuzN'],-1,3355044,3355323,40.50179211469534,BSU_32669
7266,gene,['sufB'],-1,3355592,3356990,44.06294706723891,BSU_32670
7267,CDS,['sufB'],-1,3355592,3356990,44.06294706723891,BSU_32670
7268,gene,['sufU'],-1,3357010,3357454,43.01801801801802,BSU_32680
7269,CDS,['sufU'],-1,3357010,3357454,43.01801801801802,BSU_32680
7270,gene,['sufS'],-1,3357443,3358664,48.075348075348074,BSU_32690
7271,CDS,['sufS'],-1,3357443,3358664,48.075348075348074,BSU_32690
7272,gene,['sufD'],-1,3358663,3359977,46.118721461187214,BSU_32700
7273,CDS,['sufD'],-1,3358663,3359977,46.118721461187214,BSU_32700
7275,CDS,['sufC'],-1,3359994,3360780,45.41984732824427,BSU_32710
7274,gene,['sufC'],-1,3359994,3360780,45.41984732824427,BSU_32710
7276,gene,['bsrI'],-1,3360936,3361184,42.74193548387097,BSU_misc_RNA_84
7277,misc_RNA,['bsrI'],-1,3360936,3361184,42.74193548387097,BSU_misc_RNA_84
7278,gene,['yuzK'],-1,3360973,3361111,46.3768115942029,BSU_32719
7279,CDS,['yuzK'],-1,3360973,3361111,46.3768115942029,BSU_32719
7280,gene,['yurZ'],-1,3361304,3361682,45.23809523809524,BSU_32720
7281,CDS,['yurZ'],-1,3361304,3361682,45.23809523809524,BSU_32720
7283,CDS,['metQ'],-1,3361766,3362591,39.151515151515156,BSU_32730
7282,gene,['metQ'],-1,3361766,3362591,39.151515151515156,BSU_32730
7284,gene,['metP'],-1,3362604,3363273,42.152466367713004,BSU_32740
7285,CDS,['metP'],-1,3362604,3363273,42.152466367713004,BSU_32740
7286,gene,['metN'],-1,3363265,3364291,44.2495126705653,BSU_32750
7287,CDS,['metN'],-1,3363265,3364291,44.2495126705653,BSU_32750
7288,gene,['mswH'],-1,3364396,3364503,48.598130841121495,BSU_misc_RNA_53
7289,misc_RNA,['mswH'],-1,3364396,3364503,48.598130841121495,BSU_misc_RNA_53
7290,gene,['yusD'],-1,3364617,3364962,41.15942028985507,BSU_32760
7291,CDS,['yusD'],-1,3364617,3364962,41.15942028985507,BSU_32760
7292,gene,['yusE'],-1,3365068,3365389,39.875389408099686,BSU_32770
7293,CDS,['yusE'],-1,3365068,3365389,39.875389408099686,BSU_32770
7294,gene,['yusF'],-1,3365390,3365831,43.76417233560091,BSU_32780
7295,CDS,['yusF'],-1,3365390,3365831,43.76417233560091,BSU_32780
7296,gene,['yusG'],-1,3365830,3366067,41.77215189873418,BSU_32790
7297,CDS,['yusG'],-1,3365830,3366067,41.77215189873418,BSU_32790
7299,CDS,['gcvH'],-1,3366122,3366506,45.05208333333333,BSU_32800
7298,gene,['gcvH'],-1,3366122,3366506,45.05208333333333,BSU_32800
7300,gene,['yusI'],-1,3366572,3366929,42.857142857142854,BSU_32810
7301,CDS,['yusI'],-1,3366572,3366929,42.857142857142854,BSU_32810
7302,gene,['fadE'],-1,3367039,3368824,47.50700280112044,BSU_32820
7303,CDS,['fadE'],-1,3367039,3368824,47.50700280112044,BSU_32820
7304,gene,['fadA'],-1,3368838,3370014,52.55102040816326,BSU_32830
7305,CDS,['fadA'],-1,3368838,3370014,52.55102040816326,BSU_32830
7306,gene,['fadN'],-1,3370024,3372394,47.848101265822784,BSU_32840
7307,CDS,['fadN'],-1,3370024,3372394,47.848101265822784,BSU_32840
7308,gene,['yuzL'],1,3372568,3372715,48.29931972789115,BSU_32849
7309,CDS,['yuzL'],1,3372568,3372715,48.29931972789115,BSU_32849
7310,gene,['putM'],-1,3372739,3373648,44.994499449944996,BSU_32850
7311,CDS,['putM'],-1,3372739,3373648,44.994499449944996,BSU_32850
7312,gene,['yuzM'],1,3373742,3373988,45.9349593495935,BSU_32859
7313,CDS,['yuzM'],1,3373742,3373988,45.9349593495935,BSU_32859
7315,CDS,['yusN'],1,3374000,3374333,40.54054054054054,BSU_32860
7314,gene,['yusN'],1,3374000,3374333,40.54054054054054,BSU_32860
7316,gene,['mdtR'],1,3374491,3374959,47.64957264957265,BSU_32870
7317,CDS,['mdtR'],1,3374491,3374959,47.64957264957265,BSU_32870
7318,gene,['mdtP'],1,3374955,3376581,44.772447724477246,BSU_32880
7319,CDS,['mdtP'],1,3374955,3376581,44.772447724477246,BSU_32880
7320,gene,['yusQ'],-1,3376616,3377000,40.10416666666667,BSU_32890
7321,CDS,['yusQ'],-1,3376616,3377000,40.10416666666667,BSU_32890
7323,CDS,['yusR'],-1,3377018,3377408,50.256410256410255,BSU_32900
7322,gene,['yusR'],-1,3377018,3377408,50.256410256410255,BSU_32900
7324,gene,['yusS'],-1,3377429,3377759,48.484848484848484,BSU_32910
7325,CDS,['yusS'],-1,3377429,3377759,48.484848484848484,BSU_32910
7326,gene,['yusT'],1,3377892,3378780,47.63513513513514,BSU_32920
7327,CDS,['yusT'],1,3377892,3378780,47.63513513513514,BSU_32920
7328,gene,['yusU'],-1,3378799,3379087,42.01388888888889,BSU_32930
7329,CDS,['yusU'],-1,3378799,3379087,42.01388888888889,BSU_32930
7330,gene,['feuV'],-1,3379111,3379939,48.671497584541065,BSU_32940
7331,CDS,['feuV'],-1,3379111,3379939,48.671497584541065,BSU_32940
7333,CDS,['cotNW'],-1,3380156,3380594,45.662100456621005,BSU_32950
7332,gene,['cotNW'],-1,3380156,3380594,45.662100456621005,BSU_32950
7334,gene,['yusYc'],-1,3380703,3382212,47.31610337972167,BSU_32960
7335,misc_feature,['yusYc'],-1,3380703,3382212,47.31610337972167,BSU_32960
7336,gene,['yusYn'],-1,3382208,3382499,49.48453608247423,BSU_32970
7337,misc_feature,['yusYn'],-1,3382208,3382499,49.48453608247423,BSU_32970
7338,gene,['yusZ'],1,3382632,3383475,46.144721233689204,BSU_32980
7339,CDS,['yusZ'],1,3382632,3383475,46.144721233689204,BSU_32980
7341,CDS,['mrgA'],1,3383564,3384026,41.55844155844156,BSU_32990
7340,gene,['mrgA'],1,3383564,3384026,41.55844155844156,BSU_32990
7342,gene,['htrB'],-1,3384069,3385446,47.276688453159046,BSU_33000
7343,CDS,['htrB'],-1,3384069,3385446,47.276688453159046,BSU_33000
7344,gene,['cssR'],1,3385723,3386401,45.72271386430678,BSU_33010
7345,CDS,['cssR'],1,3385723,3386401,45.72271386430678,BSU_33010
7346,gene,['cssS'],1,3386397,3387753,41.3716814159292,BSU_33020
7347,CDS,['cssS'],1,3386397,3387753,41.3716814159292,BSU_33020
7348,gene,['spxO'],-1,3387780,3387945,39.39393939393939,BSU_33029
7349,CDS,['spxO'],-1,3387780,3387945,39.39393939393939,BSU_33029
7351,CDS,['yuxN'],1,3388112,3388988,39.84018264840183,BSU_33030
7350,gene,['yuxN'],1,3388112,3388988,39.84018264840183,BSU_33030
7352,gene,['fumC'],-1,3389023,3390412,47.6601871850252,BSU_33040
7353,CDS,['fumC'],-1,3389023,3390412,47.6601871850252,BSU_33040
7354,gene,['yvzF'],-1,3390478,3390664,34.946236559139784,BSU_33049
7355,CDS,['yvzF'],-1,3390478,3390664,34.946236559139784,BSU_33049
7356,gene,['gerAA'],1,3390781,3392230,44.16839199447895,BSU_33050
7357,CDS,['gerAA'],1,3390781,3392230,44.16839199447895,BSU_33050
7358,gene,['gerAB'],1,3392198,3393296,40.528233151183976,BSU_33060
7359,CDS,['gerAB'],1,3392198,3393296,40.528233151183976,BSU_33060
7360,gene,['gerAC'],1,3393292,3394414,42.69162210338681,BSU_33070
7361,CDS,['gerAC'],1,3393292,3394414,42.69162210338681,BSU_33070
7362,gene,['liaR'],-1,3394421,3395057,48.742138364779876,BSU_33080
7363,CDS,['liaR'],-1,3394421,3395057,48.742138364779876,BSU_33080
7364,gene,['liaS'],-1,3395034,3396117,47.46075715604802,BSU_33090
7365,CDS,['liaS'],-1,3395034,3396117,47.46075715604802,BSU_33090
7366,gene,['liaF'],-1,3396113,3396839,41.735537190082646,BSU_33100
7367,CDS,['liaF'],-1,3396113,3396839,41.735537190082646,BSU_33100
7368,gene,['liaG'],-1,3396872,3397745,46.84994272623138,BSU_33110
7369,CDS,['liaG'],-1,3396872,3397745,46.84994272623138,BSU_33110
7371,CDS,['liaH'],-1,3397845,3398523,42.47787610619469,BSU_33120
7370,gene,['liaH'],-1,3397845,3398523,42.47787610619469,BSU_33120
7372,gene,['liaI'],-1,3398549,3398930,45.40682414698163,BSU_33130
7373,CDS,['liaI'],-1,3398549,3398930,45.40682414698163,BSU_33130
7374,gene,['yvqJ'],-1,3399091,3400360,44.99605988967691,BSU_33140
7375,CDS,['yvqJ'],-1,3399091,3400360,44.99605988967691,BSU_33140
7376,gene,['yvqK'],-1,3400536,3401118,49.312714776632305,BSU_33150
7377,CDS,['yvqK'],-1,3400536,3401118,49.312714776632305,BSU_33150
7378,gene,['yvrA'],-1,3401140,3402469,48.90895410082769,BSU_33160
7379,CDS,['yvrA'],-1,3401140,3402469,48.90895410082769,BSU_33160
7380,gene,['yvrB'],-1,3402468,3403530,48.68173258003766,BSU_33170
7381,CDS,['yvrB'],-1,3402468,3403530,48.68173258003766,BSU_33170
7382,gene,['yvrC'],-1,3403492,3404437,44.761904761904766,BSU_33180
7383,CDS,['yvrC'],-1,3403492,3404437,44.761904761904766,BSU_33180
7384,gene,['srbL'],-1,3404545,3404676,55.72519083969466,BSU_misc_RNA_85
7385,misc_RNA,['srbL'],-1,3404545,3404676,55.72519083969466,BSU_misc_RNA_85
7387,CDS,['yvrD'],1,3404834,3405626,48.86363636363637,BSU_33190
7386,gene,['yvrD'],1,3404834,3405626,48.86363636363637,BSU_33190
7388,gene,['yvrE'],-1,3405663,3406542,48.009101251422074,BSU_33200
7389,CDS,['yvrE'],-1,3405663,3406542,48.009101251422074,BSU_33200
7390,gene,['yvrG'],-1,3406613,3408356,42.3407917383821,BSU_33210
7391,CDS,['yvrG'],-1,3406613,3408356,42.3407917383821,BSU_33210
7392,gene,['yvrH'],-1,3408352,3409066,45.79831932773109,BSU_33221
7393,CDS,['yvrH'],-1,3408352,3409066,45.79831932773109,BSU_33221
7395,CDS,['rsoA'],-1,3409218,3409458,37.916666666666664,BSU_33222
7394,gene,['rsoA'],-1,3409218,3409458,37.916666666666664,BSU_33222
7396,gene,['sigO'],-1,3409461,3409992,42.3728813559322,BSU_33230
7397,CDS,['sigO'],-1,3409461,3409992,42.3728813559322,BSU_33230
7398,gene,['yvrJ'],1,3410006,3410345,37.46312684365782,BSU_33239
7399,CDS,['yvrJ'],1,3410006,3410345,37.46312684365782,BSU_33239
7400,gene,['oxdC'],1,3410465,3411623,45.16407599309154,BSU_33240
7401,CDS,['oxdC'],1,3410465,3411623,45.16407599309154,BSU_33240
7402,gene,['rsiO'],1,3411683,3412094,44.038929440389296,BSU_33250
7403,CDS,['rsiO'],1,3411683,3412094,44.038929440389296,BSU_33250
7405,CDS,['yvrN'],-1,3412127,3413357,47.235772357723576,BSU_33260
7404,gene,['yvrN'],-1,3412127,3413357,47.235772357723576,BSU_33260
7406,gene,['yvrO'],-1,3413349,3414039,46.52173913043478,BSU_33270
7407,CDS,['yvrO'],-1,3413349,3414039,46.52173913043478,BSU_33270
7408,gene,['yvrP'],-1,3414022,3415216,45.22613065326633,BSU_33280
7409,CDS,['yvrP'],-1,3414022,3415216,45.22613065326633,BSU_33280
7410,gene,['fhuC'],-1,3415386,3416196,44.81481481481481,BSU_33290
7411,CDS,['fhuC'],-1,3415386,3416196,44.81481481481481,BSU_33290
7413,CDS,['fhuG'],-1,3416211,3417222,48.07121661721068,BSU_33300
7412,gene,['fhuG'],-1,3416211,3417222,48.07121661721068,BSU_33300
7414,gene,['fhuB'],-1,3417221,3418376,49.09090909090909,BSU_33310
7415,CDS,['fhuB'],-1,3417221,3418376,49.09090909090909,BSU_33310
7416,gene,['fhuD'],1,3418473,3419421,43.9873417721519,BSU_33320
7417,CDS,['fhuD'],1,3418473,3419421,43.9873417721519,BSU_33320
7418,gene,['lysP'],-1,3419655,3421065,46.09929078014184,BSU_33330
7419,CDS,['lysP'],-1,3419655,3421065,46.09929078014184,BSU_33330
7420,gene,['kswB'],-1,3421168,3421348,53.333333333333336,BSU_misc_RNA_54
7421,misc_RNA,['kswB'],-1,3421168,3421348,53.333333333333336,BSU_misc_RNA_54
7423,CDS,['sspJ'],-1,3421464,3421605,34.04255319148936,BSU_33340
7422,gene,['sspJ'],-1,3421464,3421605,34.04255319148936,BSU_33340
7424,gene,['yvsG'],1,3421771,3422254,44.927536231884055,BSU_33350
7425,CDS,['yvsG'],1,3421771,3422254,44.927536231884055,BSU_33350
7426,gene,['ltaSP'],1,3422353,3424207,42.82632146709817,BSU_33360
7427,CDS,['ltaSP'],1,3422353,3424207,42.82632146709817,BSU_33360
7428,gene,['yvgK'],-1,3424234,3425161,46.4940668824164,BSU_33370
7429,CDS,['yvgK'],-1,3424234,3425161,46.4940668824164,BSU_33370
7430,gene,['modA'],1,3425271,3426054,41.89016602809706,BSU_33380
7431,CDS,['modA'],1,3425271,3426054,41.89016602809706,BSU_33380
7432,gene,['modB'],1,3426025,3426718,48.62914862914863,BSU_33390
7433,CDS,['modB'],1,3426025,3426718,48.62914862914863,BSU_33390
7434,gene,['pgoN'],-1,3426748,3427579,41.15523465703971,BSU_33400
7435,CDS,['pgoN'],-1,3426748,3427579,41.15523465703971,BSU_33400
7436,gene,['yvgO'],1,3427801,3428287,47.325102880658434,BSU_33410
7437,CDS,['yvgO'],1,3427801,3428287,47.325102880658434,BSU_33410
7438,gene,['nhaK'],-1,3428330,3430343,44.70938897168406,BSU_33420
7439,CDS,['nhaK'],-1,3428330,3430343,44.70938897168406,BSU_33420
7441,CDS,['cysI'],-1,3430597,3432313,48.42657342657343,BSU_33430
7440,gene,['cysI'],-1,3430597,3432313,48.42657342657343,BSU_33430
7442,gene,['cysJ'],-1,3432338,3434156,50.27502750275028,BSU_33440
7443,CDS,['cysJ'],-1,3432338,3434156,50.27502750275028,BSU_33440
7444,gene,['helD'],-1,3434326,3436651,45.03225806451613,BSU_33450
7445,CDS,['helD'],-1,3434326,3436651,45.03225806451613,BSU_33450
7446,gene,['yvgT'],-1,3436848,3437457,50.90311986863711,BSU_33460
7447,CDS,['yvgT'],-1,3436848,3437457,50.90311986863711,BSU_33460
7449,CDS,['bdbC'],-1,3437643,3438060,43.645083932853716,BSU_33470
7448,gene,['bdbC'],-1,3437643,3438060,43.645083932853716,BSU_33470
7450,gene,['bdbD'],-1,3438064,3438733,41.85351270553064,BSU_33480
7451,CDS,['bdbD'],-1,3438064,3438733,41.85351270553064,BSU_33480
7452,gene,['cadA'],-1,3438852,3440961,47.273589378852535,BSU_33490
7453,CDS,['cadA'],-1,3438852,3440961,47.273589378852535,BSU_33490
7454,gene,['copA'],-1,3441120,3443529,47.6961394769614,BSU_33500
7455,CDS,['copA'],-1,3441120,3443529,47.6961394769614,BSU_33500
7457,CDS,['copZ'],-1,3443612,3443822,45.23809523809524,BSU_33510
7456,gene,['copZ'],-1,3443612,3443822,45.23809523809524,BSU_33510
7459,CDS,['csoR'],-1,3443895,3444201,40.849673202614376,BSU_33520
7458,gene,['csoR'],-1,3443895,3444201,40.849673202614376,BSU_33520
7460,gene,['iolW'],1,3444328,3445405,45.496750232126274,BSU_33530
7461,CDS,['iolW'],1,3444328,3445405,45.496750232126274,BSU_33530
7462,gene,['azoRB'],-1,3445441,3446077,43.55345911949686,BSU_33540
7463,CDS,['azoRB'],-1,3445441,3446077,43.55345911949686,BSU_33540
7464,gene,['yvaC'],-1,3446236,3448132,49.84177215189873,BSU_33550
7465,CDS,['yvaC'],-1,3446236,3448132,49.84177215189873,BSU_33550
7466,gene,['yvaD'],-1,3448294,3448696,44.02985074626866,BSU_33560
7467,CDS,['yvaD'],-1,3448294,3448696,44.02985074626866,BSU_33560
7469,CDS,['yvaE'],-1,3448692,3449052,40.55555555555556,BSU_33570
7468,gene,['yvaE'],-1,3448692,3449052,40.55555555555556,BSU_33570
7470,gene,['yvaF'],-1,3449048,3449621,40.66317626527051,BSU_33580
7471,CDS,['yvaF'],-1,3449048,3449621,40.66317626527051,BSU_33580
7472,gene,['yvaG'],-1,3449731,3450526,47.29559748427673,BSU_33590
7473,CDS,['yvaG'],-1,3449731,3450526,47.29559748427673,BSU_33590
7474,gene,['ssrA'],-1,3450711,3451071,50.27777777777778,BSU_misc_RNA_55
7475,misc_RNA,['ssrA'],-1,3450711,3451071,50.27777777777778,BSU_misc_RNA_55
7477,CDS,['smpB'],-1,3451247,3451718,45.22292993630573,BSU_33600
7476,gene,['smpB'],-1,3451247,3451718,45.22292993630573,BSU_33600
7478,gene,['rnr'],-1,3451862,3454202,47.521367521367516,BSU_33610
7479,CDS,['rnr'],-1,3451862,3454202,47.521367521367516,BSU_33610
7480,gene,['estA'],-1,3454220,3454961,44.39946018893387,BSU_33620
7481,CDS,['estA'],-1,3454220,3454961,44.39946018893387,BSU_33620
7482,gene,['secG'],-1,3455092,3455323,42.857142857142854,BSU_33630
7483,CDS,['secG'],-1,3455092,3455323,42.857142857142854,BSU_33630
7484,gene,['yvaM'],1,3455471,3456242,47.211413748378725,BSU_33640
7485,CDS,['yvaM'],1,3455471,3456242,47.211413748378725,BSU_33640
7486,gene,['yvzC'],-1,3456281,3456515,40.17094017094017,BSU_33650
7487,CDS,['yvzC'],-1,3456281,3456515,40.17094017094017,BSU_33650
7488,gene,['rghRA'],1,3456666,3457074,45.83333333333333,BSU_33660
7489,CDS,['rghRA'],1,3456666,3457074,45.83333333333333,BSU_33660
7490,gene,['rghRB'],1,3457103,3457523,49.047619047619044,BSU_33670
7491,CDS,['rghRB'],1,3457103,3457523,49.047619047619044,BSU_33670
7493,CDS,['catR'],1,3457614,3457941,43.730886850152906,BSU_33680
7492,gene,['catR'],1,3457614,3457941,43.730886850152906,BSU_33680
7494,gene,['yvaQ'],1,3458065,3459766,43.797766019988245,BSU_33690
7495,CDS,['yvaQ'],1,3458065,3459766,43.797766019988245,BSU_33690
7496,gene,['opuBD'],-1,3459805,3460486,51.248164464023496,BSU_33700
7497,CDS,['opuBD'],-1,3459805,3460486,51.248164464023496,BSU_33700
7498,gene,['opuBC'],-1,3460502,3461423,46.25407166123778,BSU_33710
7499,CDS,['opuBC'],-1,3460502,3461423,46.25407166123778,BSU_33710
7501,CDS,['opuBB'],-1,3461434,3462088,48.318042813455655,BSU_33720
7500,gene,['opuBB'],-1,3461434,3462088,48.318042813455655,BSU_33720
7502,gene,['opuBA'],-1,3462104,3463250,47.90575916230366,BSU_33730
7503,CDS,['opuBA'],-1,3462104,3463250,47.90575916230366,BSU_33730
7504,gene,['yvaV'],1,3463533,3464067,42.88389513108614,BSU_33740
7505,CDS,['yvaV'],1,3463533,3464067,42.88389513108614,BSU_33740
7506,gene,['sdpA'],1,3464288,3464765,30.18867924528302,BSU_33750
7507,CDS,['sdpA'],1,3464288,3464765,30.18867924528302,BSU_33750
7508,gene,['sdpB'],1,3464761,3465733,28.39506172839506,BSU_33760
7509,CDS,['sdpB'],1,3464761,3465733,28.39506172839506,BSU_33760
7511,CDS,['spbC'],1,3465775,3466387,34.31372549019608,BSU_33770
7510,gene,['spbC'],1,3465775,3466387,34.31372549019608,BSU_33770
7513,CDS,['sdpI'],-1,3466433,3467057,28.685897435897434,BSU_33780
7512,gene,['sdpI'],-1,3466433,3467057,28.685897435897434,BSU_33780
7514,gene,['sdpR'],-1,3467053,3467326,32.967032967032964,BSU_33790
7515,CDS,['sdpR'],-1,3467053,3467326,32.967032967032964,BSU_33790
7516,gene,['opuCD'],-1,3467545,3468235,48.69565217391305,BSU_33800
7517,CDS,['opuCD'],-1,3467545,3468235,48.69565217391305,BSU_33800
7518,gene,['opuCC'],-1,3468252,3469164,44.627192982456144,BSU_33810
7519,CDS,['opuCC'],-1,3468252,3469164,44.627192982456144,BSU_33810
7520,gene,['opuCB'],-1,3469183,3469837,47.85932721712538,BSU_33820
7521,CDS,['opuCB'],-1,3469183,3469837,47.85932721712538,BSU_33820
7523,CDS,['opuCA'],-1,3469859,3471002,46.89413823272091,BSU_33830
7522,gene,['opuCA'],-1,3469859,3471002,46.89413823272091,BSU_33830
7524,gene,['opcR'],1,3471265,3471823,42.11469534050179,BSU_33840
7525,CDS,['opcR'],1,3471265,3471823,42.11469534050179,BSU_33840
7526,gene,['yvbG'],-1,3471840,3472476,45.125786163522015,BSU_33850
7527,CDS,['yvbG'],-1,3471840,3472476,45.125786163522015,BSU_33850
7528,gene,['yvbH'],1,3472625,3473240,39.83739837398374,BSU_33860
7529,CDS,['yvbH'],1,3472625,3473240,39.83739837398374,BSU_33860
7531,CDS,['yvbI'],1,3473371,3474070,41.201716738197426,BSU_33870
7530,gene,['yvbI'],1,3473371,3474070,41.201716738197426,BSU_33870
7532,gene,['yvbJ'],-1,3474105,3475923,41.914191419141915,BSU_33880
7533,CDS,['yvbJ'],-1,3474105,3475923,41.914191419141915,BSU_33880
7534,gene,['yvbK'],1,3476042,3476510,42.52136752136752,BSU_33890
7535,CDS,['yvbK'],1,3476042,3476510,42.52136752136752,BSU_33890
7536,gene,['eno'],-1,3476554,3477847,45.55297757153905,BSU_33900
7537,CDS,['eno'],-1,3476554,3477847,45.55297757153905,BSU_33900
